Category,City,Country & State (group),Country,Customer ID,Customer Name,Discount,Number of Records,Order Date,Order ID,Postal Code,Product ID,Product Name,Profit,Quantity,Region,Row ID,Sales,Segment,Ship Date,Ship Mode,State,Sub-Category
Office Supplies,Houston,south coast,United States,PT-19090,Pete Takahito,0.8,1,9/12/2014,,77070,OFF-BI-10004040,Wilson Jones Impact Binders,-8.029,5,Central,3161,5.18,Consumer,9/16/2014,Second Class,Texas,Binders
Office Supplies,Houston,south coast,United States,TC-21295,Toby Carlisle,0.8,1,11/14/2017,,77095,OFF-BI-10003684,Wilson Jones Legal Size Ring Binders,-32.985,5,Central,8875,21.99,Consumer,11/16/2017,Second Class,Texas,Binders
Office Supplies,Naperville,Other,United States,VS-21820,Vivek Sundaresam,0.8,1,5/24/2015,,60540,OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,-13.0152,6,Central,6900,7.656,Consumer,5/26/2015,Second Class,Illinois,Binders
Office Supplies,College Station,south coast,United States,MM-17920,Michael Moore,0.8,1,12/23/2017,12/20/1216,77840,OFF-AP-10001947,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,-74.7456,8,Central,3546,29.312,Consumer,12/25/2017,Second Class,Texas,Appliances
Office Supplies,Chicago,Other,United States,EG-13900,Emily Grady,0.8,1,3/31/2017,11/20/4524,60623,OFF-BI-10002799,"SlimView Poly Binder, 3/8""",-22.8956,13,Central,3243,13.468,Consumer,4/5/2017,Second Class,Illinois,Binders
Office Supplies,Rockville,east coast,United States,SG-20470,Sheri Gordon,0,1,10/2/2015,,20852,OFF-BI-10000320,GBC Plastic Binding Combs,3.6162,1,East,8190,7.38,Consumer,10/5/2015,Second Class,Maryland,Binders
Office Supplies,New York City,east coast,United States,DB-13405,Denny Blanton,0,1,3/17/2017,,10011,OFF-LA-10004093,Avery 486,3.4357,1,East,2457,7.31,Consumer,3/22/2017,Second Class,New York,Labels
Office Supplies,Everett,east coast,United States,SF-20065,Sandra Flanagan,0,1,11/1/2017,10/20/4136,02149,OFF-PA-10001033,Xerox 1893,20.0851,1,East,8227,40.99,Consumer,11/4/2017,Second Class,Massachusetts,Paper
Office Supplies,New York City,east coast,United States,RM-19750,Roland Murray,0,1,3/6/2017,,10011,OFF-PA-10002254,Xerox 1883,12.1348,1,East,3735,26.38,Consumer,3/11/2017,Second Class,New York,Paper
Office Supplies,Meriden,east coast,United States,TB-21055,Ted Butterfield,0,1,9/2/2017,,06450,OFF-ST-10000918,Crate-A-Files,2.834,1,East,6680,10.9,Consumer,9/7/2017,Second Class,Connecticut,Storage
Office Supplies,Lawrence,east coast,United States,DB-13405,Denny Blanton,0,1,8/8/2015,12/20/9322,01841,OFF-AP-10004336,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",33.0368,2,East,6662,113.92,Consumer,8/10/2015,Second Class,Massachusetts,Appliances
Office Supplies,Paterson,east coast,United States,BP-11155,Becky Pak,0,1,6/28/2016,,07501,OFF-AP-10000595,Disposable Triple-Filter Dust Bags,2.2724,2,East,6752,8.74,Consumer,6/30/2016,Second Class,New Jersey,Appliances
Office Supplies,Everett,east coast,United States,CL-11890,Carl Ludwig,0,1,9/15/2017,12/20/1888,02149,OFF-AR-10003478,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",6.512,2,East,1539,16.28,Consumer,9/17/2017,Second Class,Massachusetts,Art
Office Supplies,Lawrence,east coast,United States,DB-13405,Denny Blanton,0,1,8/8/2015,12/20/9322,01841,OFF-AR-10004587,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",11.898,2,East,6661,39.66,Consumer,8/10/2015,Second Class,Massachusetts,Art
Office Supplies,Buffalo,east coast,United States,KT-16480,Kean Thornton,0,1,10/31/2015,,14215,OFF-AR-10000369,Design Ebony Sketching Pencil,0.7228,2,East,1232,2.78,Consumer,11/2/2015,Second Class,New York,Art
Office Supplies,New York City,east coast,United States,MM-18055,Michelle Moray,0,1,7/15/2017,,10024,OFF-AR-10001177,Newell 349,1.9024,2,East,5498,6.56,Consumer,7/18/2017,Second Class,New York,Art
Office Supplies,Baltimore,east coast,United States,HF-14995,Herbert Flentye,0,1,9/3/2016,,21215,OFF-BI-10003350,Acco Expandable Hanging Binders,5.8696,2,East,6781,12.76,Consumer,9/8/2016,Second Class,Maryland,Binders
Office Supplies,Paterson,east coast,United States,BP-11155,Becky Pak,0,1,6/28/2016,,07501,OFF-BI-10002003,Ibico Presentation Index for Binding Systems,3.7412,2,East,6754,7.96,Consumer,6/30/2016,Second Class,New Jersey,Binders
Office Supplies,Cranston,Other,United States,AM-10705,Anne McFarland,0,1,10/31/2014,,02920,OFF-BI-10004001,GBC Recycled VeloBinder Covers,15.6768,2,East,4207,34.08,Consumer,11/2/2014,Second Class,Rhode Island,Binders
Office Supplies,Wilmington,Other,United States,PW-19240,Pierre Wener,0,1,11/23/2015,,19805,OFF-EN-10003286,Staple envelope,7.7832,2,East,8818,16.56,Consumer,11/25/2015,Second Class,Delaware,Envelopes
Office Supplies,Buffalo,east coast,United States,KT-16480,Kean Thornton,0,1,10/31/2015,,14215,OFF-EN-10003055,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",35.982,2,East,1233,79.96,Consumer,11/2/2015,Second Class,New York,Envelopes
Office Supplies,Vineland,east coast,United States,CA-12775,Cynthia Arntzen,0,1,5/12/2017,12/20/2175,08360,OFF-LA-10002271,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,2.9568,2,East,6668,6.16,Consumer,5/14/2017,Second Class,New Jersey,Labels
Office Supplies,Paterson,east coast,United States,BP-11155,Becky Pak,0,1,6/28/2016,,07501,OFF-PA-10003039,Xerox 1960,27.882,2,East,6753,61.96,Consumer,6/30/2016,Second Class,New Jersey,Paper
Office Supplies,New York City,east coast,United States,BD-11635,Brian Derr,0,1,12/5/2015,11/20/0814,10009,OFF-PA-10004156,Xerox 188,11.1132,2,East,8403,22.68,Consumer,12/9/2015,Second Class,New York,Paper
Office Supplies,New York City,east coast,United States,LD-17005,Lisa DeCherney,0,1,9/29/2014,12/20/4856,10011,OFF-PA-10001289,White Computer Printout Paper by Universal,37.9848,2,East,5799,77.52,Consumer,10/3/2014,Second Class,New York,Paper
Office Supplies,New York City,east coast,United States,CD-12280,Christina DeMoss,0,1,11/5/2017,10/20/2925,10024,OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",53.2608,2,East,9470,110.96,Consumer,11/10/2017,Second Class,New York,Paper
Office Supplies,New York City,east coast,United States,CD-12280,Christina DeMoss,0,1,11/5/2017,10/20/2925,10024,OFF-PA-10001870,Xerox 202,6.2208,2,East,9469,12.96,Consumer,11/10/2017,Second Class,New York,Paper
Office Supplies,New York City,east coast,United States,MM-18055,Michelle Moray,0,1,7/15/2017,,10024,OFF-PA-10004519,Spiral Phone Message Books with Labels by Adams,4.3904,2,East,5502,8.96,Consumer,7/18/2017,Second Class,New York,Paper
Office Supplies,New York City,east coast,United States,ND-18370,Natalie DeCherney,0,1,7/13/2015,11/20/4069,10035,OFF-PA-10000349,Easy-staple paper,4.6812,2,East,1703,9.96,Consumer,7/15/2015,Second Class,New York,Paper
Office Supplies,Yonkers,east coast,United States,AB-10150,Aimee Bixby,0,1,3/5/2014,,10701,OFF-PA-10001878,Xerox 1891,45.9754,2,East,8501,97.82,Consumer,3/8/2014,Second Class,New York,Paper
Office Supplies,Cranston,Other,United States,AM-10705,Anne McFarland,0,1,10/31/2014,,02920,OFF-PA-10002195,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",4.7752,2,East,4205,10.16,Consumer,11/2/2014,Second Class,Rhode Island,Paper
Office Supplies,Rochester,east coast,United States,HL-15040,Hunter Lopez,0,1,10/3/2017,,14609,OFF-ST-10002214,X-Rack File for Hanging Folders,5.8708,2,East,2978,22.58,Consumer,10/8/2017,Second Class,New York,Storage
Office Supplies,Vineland,east coast,United States,CA-12775,Cynthia Arntzen,0,1,5/12/2017,12/20/2175,08360,OFF-SU-10004661,Acme Titanium Bonded Scissors,4.42,2,East,6669,17,Consumer,5/14/2017,Second Class,New Jersey,Supplies
Office Supplies,Yonkers,east coast,United States,AB-10150,Aimee Bixby,0,1,3/5/2014,,10701,OFF-SU-10000381,Acme Forged Steel Scissors with Black Enamel Handles,5.3998,2,East,8499,18.62,Consumer,3/8/2014,Second Class,New York,Supplies
Office Supplies,Franklin,east coast,United States,EJ-14155,Eva Jacobs,0,1,12/1/2016,,02038,OFF-AP-10002945,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,297.6435,3,East,8395,901.95,Consumer,12/6/2016,Second Class,Massachusetts,Appliances
Office Supplies,Morristown,east coast,United States,AT-10735,Annie Thurman,0,1,11/23/2015,12/20/3113,07960,OFF-AR-10004999,Newell 315,4.485,3,East,7581,17.94,Consumer,11/27/2015,Second Class,New Jersey,Art
Office Supplies,New York City,east coast,United States,DL-13330,Denise Leinenbach,0,1,10/28/2016,12/20/5815,10009,OFF-AR-10004441,BIC Brite Liner Highlighters,5.2164,3,East,4951,12.42,Consumer,11/1/2016,Second Class,New York,Art
Office Supplies,New York City,east coast,United States,RP-19390,Resi Pölking,0,1,11/27/2017,10/20/3352,10011,OFF-AR-10001573,American Pencil,2.0271,3,East,6638,6.99,Consumer,11/30/2017,Second Class,New York,Art
Office Supplies,New York City,east coast,United States,ZC-21910,Zuschuss Carroll,0,1,5/11/2017,11/20/5322,10024,OFF-AR-10004456,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,12.7368,3,East,7316,43.92,Consumer,5/16/2017,Second Class,New York,Art
Office Supplies,Yonkers,east coast,United States,AB-10150,Aimee Bixby,0,1,3/5/2014,,10701,OFF-AR-10000588,Newell 345,15.4752,3,East,8497,59.52,Consumer,3/8/2014,Second Class,New York,Art
Office Supplies,New York City,east coast,United States,JH-15820,John Huston,0,1,3/28/2015,,10009,OFF-EN-10004459,Security-Tint Envelopes,11.2308,3,East,6259,22.92,Consumer,3/30/2015,Second Class,New York,Envelopes
Office Supplies,New York City,east coast,United States,CK-12595,Clytie Kelty,0,1,3/12/2016,11/20/9683,10024,OFF-EN-10001099,Staple envelope,13.4964,3,East,3607,29.34,Consumer,3/16/2016,Second Class,New York,Envelopes
Office Supplies,New York City,east coast,United States,MS-17365,Maribeth Schnelling,0,1,12/4/2015,,10035,OFF-EN-10004147,Wausau Papers Astrobrights Colored Envelopes,8.7906,3,East,3383,17.94,Consumer,12/9/2015,Second Class,New York,Envelopes
Office Supplies,New York City,east coast,United States,LD-17005,Lisa DeCherney,0,1,9/29/2014,12/20/4856,10011,OFF-LA-10000121,Avery 48,8.694,3,East,5798,18.9,Consumer,10/3/2014,Second Class,New York,Labels
Office Supplies,New York City,east coast,United States,BF-11080,Bart Folk,0,1,12/5/2017,11/20/7128,10024,OFF-LA-10000248,Avery 52,5.2029,3,East,9609,11.07,Consumer,12/8/2017,Second Class,New York,Labels
Office Supplies,New York City,east coast,United States,MM-18055,Michelle Moray,0,1,7/15/2017,,10024,OFF-LA-10000634,Avery 509,3.6018,3,East,5499,7.83,Consumer,7/18/2017,Second Class,New York,Labels
Office Supplies,New York City,east coast,United States,RF-19735,Roland Fjeld,0,1,4/18/2015,,10024,OFF-LA-10004093,Avery 486,10.3071,3,East,4197,21.93,Consumer,4/23/2015,Second Class,New York,Labels
Office Supplies,Meriden,east coast,United States,TB-21055,Ted Butterfield,0,1,9/2/2017,,06450,OFF-PA-10002499,Xerox 1890,73.41,3,East,6682,146.82,Consumer,9/7/2017,Second Class,Connecticut,Paper
Office Supplies,Baltimore,east coast,United States,CC-12475,Cindy Chapman,0,1,9/30/2017,,21215,OFF-PA-10000062,Green Bar Computer Printout Paper,80.7912,3,East,6694,164.88,Consumer,10/2/2017,Second Class,Maryland,Paper
Office Supplies,Rockville,east coast,United States,SG-20470,Sheri Gordon,0,1,10/2/2015,,20852,OFF-PA-10001870,Xerox 202,9.3312,3,East,8189,19.44,Consumer,10/5/2015,Second Class,Maryland,Paper
Office Supplies,Quincy,east coast,United States,TB-21055,Ted Butterfield,0,1,8/27/2016,,02169,OFF-PA-10000675,Xerox 1919,60.2553,3,East,3342,122.97,Consumer,9/1/2016,Second Class,Massachusetts,Paper
Office Supplies,New York City,east coast,United States,DL-13315,Delfina Latchford,0,1,12/8/2017,,10035,OFF-PA-10003172,Xerox 1996,9.3312,3,East,1170,19.44,Consumer,12/10/2017,Second Class,New York,Paper
Office Supplies,New York City,east coast,United States,DB-13405,Denny Blanton,0,1,3/17/2017,,10011,OFF-ST-10003455,"Tenex File Box, Personal Filing Tote with Lid, Black",12.0978,3,East,2459,46.53,Consumer,3/22/2017,Second Class,New York,Storage
Office Supplies,New York City,east coast,United States,AZ-10750,Annie Zypern,0,1,5/12/2015,,10024,OFF-ST-10004258,Portable Personal File Box,9.8901,3,East,5212,36.63,Consumer,5/16/2015,Second Class,New York,Storage
Office Supplies,New York City,east coast,United States,FM-14380,Fred McMath,0,1,6/17/2016,,10024,OFF-ST-10000419,"Rogers Jumbo File, Granite",0.407400000,3,East,3537,40.74,Consumer,6/20/2016,Second Class,New York,Storage
Office Supplies,New York City,east coast,United States,JG-15160,James Galang,0,1,12/5/2016,10/20/8434,10024,OFF-ST-10002615,"Dual Level, Single-Width Filing Carts",120.9468,3,East,3593,465.18,Consumer,12/7/2016,Second Class,New York,Storage
Office Supplies,New York City,east coast,United States,DL-13315,Delfina Latchford,0,1,12/8/2017,,10035,OFF-ST-10004123,Safco Industrial Wire Shelving System,0,3,East,1169,272.94,Consumer,12/10/2017,Second Class,New York,Storage
Office Supplies,Paterson,east coast,United States,BP-11155,Becky Pak,0,1,6/28/2016,,07501,OFF-AP-10002311,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",121.1056,4,East,6755,275.24,Consumer,6/30/2016,Second Class,New Jersey,Appliances
Office Supplies,Wilmington,Other,United States,PW-19240,Pierre Wener,0,1,11/23/2015,,19805,OFF-AR-10001940,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",5.6416,4,East,8817,13.12,Consumer,11/25/2015,Second Class,Delaware,Art
Office Supplies,Quincy,east coast,United States,TB-21055,Ted Butterfield,0,1,8/27/2016,,02169,OFF-FA-10000735,Staples,5.256,4,East,3346,11.68,Consumer,9/1/2016,Second Class,Massachusetts,Fasteners
Office Supplies,Meriden,east coast,United States,TB-21055,Ted Butterfield,0,1,9/2/2017,,06450,OFF-PA-10000157,Xerox 191,37.5624,4,East,6681,79.92,Consumer,9/7/2017,Second Class,Connecticut,Paper
Office Supplies,New York City,east coast,United States,DN-13690,Duane Noonan,0,1,10/8/2014,11/20/9977,10011,OFF-PA-10003823,Xerox 197,55.764,4,East,8853,123.92,Consumer,10/13/2014,Second Class,New York,Paper
Office Supplies,New York City,east coast,United States,TB-21250,Tim Brockman,0,1,10/9/2015,,10024,OFF-PA-10002245,Xerox 1895,10.764,4,East,2491,23.92,Consumer,10/13/2015,Second Class,New York,Paper
Office Supplies,Providence,Other,United States,BD-11320,Bill Donatelli,0,1,4/12/2017,12/20/2735,02908,OFF-PA-10001712,Xerox 1948,17.982,4,East,1441,39.96,Consumer,4/15/2017,Second Class,Rhode Island,Paper
Office Supplies,New York City,east coast,United States,DL-13315,Delfina Latchford,0,1,12/8/2017,,10035,OFF-ST-10002352,Iris Project Case,8.2992,4,East,1171,31.92,Consumer,12/10/2017,Second Class,New York,Storage
Office Supplies,Cranston,Other,United States,AM-10705,Anne McFarland,0,1,10/31/2014,,02920,OFF-AR-10001683,Lumber Crayons,18.715,5,East,4204,49.25,Consumer,11/2/2014,Second Class,Rhode Island,Art
Office Supplies,Quincy,east coast,United States,TB-21055,Ted Butterfield,0,1,8/27/2016,,02169,OFF-BI-10000174,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",13.92,5,East,3347,29,Consumer,9/1/2016,Second Class,Massachusetts,Binders
Office Supplies,Providence,Other,United States,BD-11320,Bill Donatelli,0,1,4/12/2017,12/20/2735,02908,OFF-BI-10004364,Storex Dura Pro Binders,13.365,5,East,1440,29.7,Consumer,4/15/2017,Second Class,Rhode Island,Binders
Office Supplies,New York City,east coast,United States,DB-13405,Denny Blanton,0,1,3/17/2017,,10011,OFF-LA-10000081,Avery 496,9,5,East,2451,18.75,Consumer,3/22/2017,Second Class,New York,Labels
Office Supplies,Oceanside,east coast,United States,DV-13465,Dianna Vittorini,0,1,11/9/2015,,11572,OFF-ST-10002554,Tennsco Industrial Shelving,4.891000000,5,East,5339,244.55,Consumer,11/14/2015,Second Class,New York,Storage
Office Supplies,New York City,east coast,United States,JJ-15445,Jennifer Jackson,0,1,9/28/2015,12/20/0915,10035,OFF-AP-10002578,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",76.3152,6,East,8162,293.52,Consumer,10/3/2015,Second Class,New York,Appliances
Office Supplies,New York City,east coast,United States,DB-13405,Denny Blanton,0,1,3/17/2017,,10011,OFF-AR-10001683,Lumber Crayons,22.458,6,East,2458,59.1,Consumer,3/22/2017,Second Class,New York,Art
Office Supplies,Fairfield,east coast,United States,SJ-20500,Shirley Jackson,0,1,12/1/2016,,06824,OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",40.5168,6,East,4249,88.08,Consumer,12/5/2016,Second Class,Connecticut,Binders
Office Supplies,Hagerstown,east coast,United States,TB-21625,Trudy Brown,0,1,11/17/2017,,21740,OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",20.586,6,East,9294,43.8,Consumer,11/21/2017,Second Class,Maryland,Binders
Office Supplies,Oceanside,east coast,United States,DV-13465,Dianna Vittorini,0,1,11/9/2015,,11572,OFF-EN-10001509,Poly String Tie Envelopes,5.7528,6,East,5340,12.24,Consumer,11/14/2015,Second Class,New York,Envelopes
Office Supplies,Nashua,east coast,United States,VM-21835,Vivian Mathis,0,1,9/4/2017,,03060,OFF-FA-10001843,Staples,6.9654,6,East,6724,14.82,Consumer,9/6/2017,Second Class,New Hampshire,Fasteners
Office Supplies,Wilmington,Other,United States,PW-19240,Pierre Wener,0,1,11/23/2015,,19805,OFF-PA-10001583,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",20.727,6,East,8816,44.1,Consumer,11/25/2015,Second Class,Delaware,Paper
Office Supplies,Wilmington,Other,United States,PW-19240,Pierre Wener,0,1,11/23/2015,,19805,OFF-PA-10003441,Xerox 226,18.6624,6,East,8819,38.88,Consumer,11/25/2015,Second Class,Delaware,Paper
Office Supplies,New York City,east coast,United States,DF-13135,David Flashing,0,1,12/26/2015,12/20/4933,10009,OFF-PA-10003302,Xerox 1906,99.9408,6,East,7100,212.64,Consumer,12/30/2015,Second Class,New York,Paper
Office Supplies,New York City,east coast,United States,BF-11080,Bart Folk,0,1,12/5/2017,11/20/7128,10024,OFF-PA-10000007,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",9.936,6,East,9608,21.6,Consumer,12/8/2017,Second Class,New York,Paper
Office Supplies,New York City,east coast,United States,NP-18700,Nora Preis,0,1,8/12/2016,10/20/5459,10024,OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,286.3836,6,East,9404,1591.02,Consumer,8/17/2016,Second Class,New York,Storage
Office Supplies,Perth Amboy,east coast,United States,KA-16525,Kelly Andreada,0,1,2/20/2015,,08861,OFF-AR-10003903,Sanford 52201 APSCO Electric Pencil Sharpener,74.5654,7,East,3463,286.79,Consumer,2/23/2015,Second Class,New Jersey,Art
Office Supplies,Everett,east coast,United States,CL-11890,Carl Ludwig,0,1,9/15/2017,12/20/1888,02149,OFF-BI-10001765,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,116.3904,7,East,1541,242.48,Consumer,9/17/2017,Second Class,Massachusetts,Binders
Office Supplies,Lawrence,east coast,United States,DB-13405,Denny Blanton,0,1,8/8/2015,12/20/9322,01841,OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,210.4942,7,East,6663,447.86,Consumer,8/10/2015,Second Class,Massachusetts,Binders
Office Supplies,New York City,east coast,United States,SM-20005,Sally Matthias,0,1,6/23/2016,,10035,OFF-LA-10003720,Avery 487,12.1401,7,East,7019,25.83,Consumer,6/27/2016,Second Class,New York,Labels
Office Supplies,Morristown,east coast,United States,AT-10735,Annie Thurman,0,1,11/23/2015,12/20/3113,07960,OFF-AP-10000275,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",735.0336,8,East,7580,2625.12,Consumer,11/27/2015,Second Class,New Jersey,Appliances
Office Supplies,Baltimore,east coast,United States,HF-14995,Herbert Flentye,0,1,9/3/2016,,21215,OFF-LA-10004093,Avery 486,27.4856,8,East,6782,58.48,Consumer,9/8/2016,Second Class,Maryland,Labels
Office Supplies,New York City,east coast,United States,CM-12115,Chad McGuire,0,1,3/31/2017,10/20/0524,10011,OFF-PA-10004911,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",36.0192,8,East,1340,75.04,Consumer,4/2/2017,Second Class,New York,Paper
Office Supplies,New York City,east coast,United States,DB-13405,Denny Blanton,0,1,3/17/2017,,10011,OFF-ST-10000344,"Neat Ideas Personal Hanging Folder Files, Black",27.9344,8,East,2456,107.44,Consumer,3/22/2017,Second Class,New York,Storage
